GeneID	Chr	GeneName	Start	Stop	CodingLength	NTG.7_GeneCount	NTG.7_RPKM	NTG.8_GeneCount	NTG.8_RPKM	NTG.9_GeneCount	NTG.9_RPKM	NTG.10_GeneCount	NTG.10_RPKM	AD.16_GeneCount	AD.16_RPKM	AD.17_GeneCount	AD.17_RPKM	AD.18_GeneCount	AD.18_RPKM	AD.19_GeneCount	AD.19_RPKM	AD.20_GeneCount	AD.20_RPKM	AD.CP2.21_GeneCount	AD.CP2.21_RPKM	AD.CP2.22_GeneCount	AD.CP2.22_RPKM	AD.CP2.23_GeneCount	AD.CP2.23_RPKM	AD.CP2.24_GeneCount	AD.CP2.24_RPKM	AD.CP2.25_GeneCount	AD.CP2.25_RPKM
ENSMUSG00000022383	chr15	Ppara	85734983	85802819	3836	266	0.637260361	242	0.72545063	295	0.76302342	306	0.707881833	240	0.595482349	191	0.485672829	241	0.496010127	167	0.450117079	262	0.608538396	210	0.523445024	235	0.585266328	202	0.545892218	246	0.505369497	231	0.616057151
ENSMUSG00000064284	chr15	Cdpf1	85806972	85811697	1215	554	4.187967062	430	4.067421464	513	4.186888947	591	4.314048723	518	4.055511481	527	4.22843131	627	4.071920272	554	4.71169326	557	4.082254846	445	3.50001589	517	4.062884194	523	4.459800656	584	3.785689495	361	3.037906825
ENSMUSG00000052496	chr15	Pkdrej	85814676	85821733	7058	93	0.121106327	111	0.180868981	68	0.09560341	177	0.222567232	106	0.142959208	104	0.143744884	149	0.166689555	105	0.153832089	179	0.225989542	112	0.151746408	121	0.163802175	134	0.196838003	181	0.202116194	83	0.120319421
ENSMUSG00000035944	chr15	Ttc38	85832306	85858822	3842	624	1.492592561	566	1.694066062	613	1.583061335	854	1.972507331	807	1.999183233	572	1.452204854	720	1.479542388	580	1.560840152	811	1.880740872	598	1.48824482	625	1.554129157	701	1.891450441	940	1.92807173	574	1.528418658
ENSMUSG00000022385	chr15	Gtse1	85859707	85876572	2721	32	0.108065962	31	0.13099595	33	0.120318794	54	0.176090846	51	0.178373981	59	0.211478456	82	0.237898132	84	0.319147895	46	0.150608056	35	0.122976889	52	0.182554565	48	0.182852309	67	0.194022636	52	0.195486173
ENSMUSG00000022386	chr15	Trmu	85879312	85897394	3974	1099	2.541485446	611	1.768024882	873	2.179639965	1255	2.802449095	1143	2.737527861	922	2.263059788	1277	2.536991805	893	2.32335271	1034	2.318258702	941	2.264102428	1007	2.420860771	968	2.525140558	1298	2.573968793	936	2.40956995
ENSMUSG00000016028	chr15	Celsr1	85898758	86033777	11050	884	0.735322328	1025	1.066857911	976	0.876508012	1142	0.917266779	1067	0.919204816	1193	1.053273371	1286	0.918977101	1128	1.055621775	1005	0.810481257	1306	1.130277749	1214	1.049771029	689	0.646494711	1139	0.812433575	1001	0.926900937
ENSMUSG00000035900	chr15	Gramd4	86057695	86137634	5567	3585	5.918572896	2804	5.792460463	3323	5.922959546	4582	7.30444121	3864	6.60674191	3174	5.561730432	3744	5.310090386	2795	5.191386999	3513	5.622861887	3336	5.730208114	3287	5.641283856	2987	5.562670416	4232	5.991176998	3100	5.69722393
ENSMUSG00000089680	chr15	Gm15722	86087640	86090060	661	5	0.069428708	4	0.069500239	13	0.194891552	4	0.05363313	6	0.086286472	6	0.08842916	5	0.059645449	6	0.093733337	6	0.080774031	8	0.115578107	4	0.057740359	8	0.125308154	8	0.095257179	4	0.061830509
ENSMUSG00000035891	chr15	Cerk	86139128	86186141	4812	8591	16.40797271	6072	14.51109538	7291	15.03415032	8065	14.87372165	6328	12.51699444	6759	13.70152238	9816	16.10586254	6647	14.2827106	7264	13.45050118	7919	15.73613458	7372	14.63682702	6489	13.98006677	8747	14.3254734	7113	15.12299364
ENSMUSG00000088357	chr15	Gm24011	86149584	86149851	268	8	0.273378763	1	0.042759441	0	0	8	0.263978676	16	0.566261654	3	0.108810602	4	0.117428364	4	0.153783072	7	0.231912551	11	0.39109655	13	0.461815545	9	0.34692657	5	0.146515456	7	0.266284926
ENSMUSG00000086424	chr15	Gm15569	86185728	86187152	594	22	0.339885614	12	0.231978949	23	0.383635265	24	0.358034944	27	0.432012436	27	0.442740283	17	0.225630214	33	0.573585011	26	0.389434906	38	0.610815727	23	0.369392732	23	0.40082814	18	0.238463139	24	0.412757619
ENSMUSG00000088071	chr15	Gm22818	86212554	86212657	104	1	0.087546294	0	0	1	0.094518833	0	0	0	0	2	0.1858416	2	0.150420143	2	0.196988792	1	0.084876838	4	0.364346223	3	0.27302941	0	0	0	0	1	0.09745666
ENSMUSG00000051864	chr15	Tbc1d22a	86214459	86498503	3229	2816	8.014144997	2327	8.286633979	3044	9.352975085	3408	9.36544038	3251	9.582170575	3205	9.681167879	3702	9.051054753	2680	8.580904947	3261	8.997601809	3187	9.436764586	3001	8.878527589	2734	8.77694387	3482	8.497515437	2718	8.610884276
ENSMUSG00000093261	chr15	Gm23416	87068993	87069087	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064631	chr15	n-R5s42	87169113	87169216	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054863	chr15	Fam19a5	87625230	87759336	2575	8680	30.97425961	6960	31.07761459	8976	34.58156447	10827	37.3072655	8375	30.95197796	9019	34.15975663	11785	36.12842492	8452	33.93238995	9260	32.03639361	9083	33.72306467	9160	33.98029074	8481	34.13882251	10802	33.0540007	7805	31.00472412
ENSMUSG00000098938	chr15	Mir6393	87795850	87795943	94	0	0	0	0	0	0	0	0	2	0.200426822	0	0	0	0	0	0	2	0.187622485	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054117	chr15	Zdhhc25	88600302	88601669	1368	0	0	0	0	2	0.014498871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.015148648	0	0	0	0
ENSMUSG00000022387	chr15	Brd1	88687300	88734233	8138	4641	5.241644798	3632	5.132856075	4504	5.492056356	5010	5.463838036	4876	5.703508576	4528	5.427972133	5755	5.583925039	4098	5.207169624	4867	5.329283094	4826	5.671002634	4615	5.418488205	4279	5.451532068	5701	5.521355495	4743	5.963248379
ENSMUSG00000034333	chr15	Zbed4	88751660	88784516	5764	493	0.786094351	357	0.712284018	538	0.9261698	503	0.774461465	515	0.850466807	376	0.63634227	514	0.70409151	449	0.80546718	485	0.749757675	476	0.789680149	450	0.745917296	348	0.625932159	527	0.720571401	492	0.873306341
ENSMUSG00000035845	chr15	Alg12	88805244	88819318	2356	863	3.365722304	608	2.967073415	718	3.023239223	985	3.709435191	748	3.021283409	700	2.897615107	1064	3.564899947	768	3.36978705	722	2.729958896	830	3.367922504	817	3.312378442	644	2.833176416	968	3.237289156	770	3.342966044
ENSMUSG00000023272	chr15	Creld2	88819646	88826681	1364	919	6.188849584	712	5.999729048	807	5.867438349	1194	7.764309076	992	6.918763271	957	6.840400437	1075	6.219294365	825	6.250605888	918	5.993610587	1005	7.041691432	1042	7.294785783	712	5.408722192	1046	6.040386815	887	6.649542882
ENSMUSG00000093831	chr15	Gm23144	88835300	88835406	107	0	0	0	0	0	0	0	0	0	0	0	0	1	0.073120903	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035828	chr15	Pim3	88862186	88865718	2419	3290	12.49705265	3032	14.41113301	3579	14.67756405	3545	13.00265421	3292	12.95071992	3527	14.21976219	4186	13.65995152	3314	14.16243591	4014	14.78224838	3063	12.10529035	3375	13.32710706	2999	12.85015697	3572	11.63487715	3835	16.2162647
ENSMUSG00000093394	chr15	Gm20621	88889780	88891525	1458	44	0.277219932	34	0.26804513	15	0.102033696	35	0.212933451	30	0.195756149	38	0.254115142	39	0.211093381	35	0.248092464	31	0.189358539	34	0.222878002	24	0.157193081	25	0.177677343	37	0.199899704	22	0.154300812
ENSMUSG00000022388	chr15	Ttll8	88890633	88954418	3428	111	0.297565489	139	0.466263705	56	0.162079539	135	0.34945996	133	0.36926114	182	0.517852578	200	0.460604112	174	0.524786413	124	0.322279509	119	0.331912078	147	0.409663551	120	0.36287838	138	0.317232241	189	0.564020828
ENSMUSG00000035805	chr15	Mlc1	88955884	88979007	2801	16684	54.73424323	13793	56.62065652	13838	49.0131762	17471	55.34530339	15790	53.64922461	18264	63.59603024	24012	67.67456981	20065	74.05797839	17762	56.49398727	19248	65.6993479	20032	68.31776593	15041	55.66162914	18320	51.53746539	13254	48.4038223
ENSMUSG00000015365	chr15	Mov10l1	88982909	89055152	4183	25	0.054925675	24	0.065978716	16	0.037952113	19	0.040308168	15	0.034131002	14	0.032646648	13	0.024536747	26	0.064266181	12	0.025560425	16	0.036573952	18	0.041111025	7	0.017348171	34	0.064054989	29	0.070926274
ENSMUSG00000064481	chr15	Gm23737	89019221	89019379	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058441	chr15	Panx2	89059734	89073567	3599	11567	29.53556631	8553	27.32752289	10894	30.03257165	12417	30.61577941	7764	20.53205772	8972	24.3158247	14068	30.85994579	10685	30.69536806	10428	25.81529039	11517	30.59711269	11059	29.3555913	9247	26.63457001	12576	27.53631022	10287	29.24065264
ENSMUSG00000087331	chr15	1810021B22Rik	89071196	89075852	896	155	1.58842357	153	1.961928985	197	2.179623265	191	1.89004465	103	1.09318643	135	1.468397259	189	1.663928503	172	1.983064424	178	1.768504024	168	1.791267386	208	2.215890866	132	1.525909656	238	2.091463221	182	2.076250584
ENSMUSG00000015363	chr15	Trabd	89075124	89087077	5591	1923	3.161106946	1321	2.717189642	1731	3.072115623	1990	3.158763081	1700	2.894217793	1761	3.072517979	2390	3.375173	1741	3.219826185	1795	2.860722838	1811	3.097382694	2013	3.439965505	1555	2.883437642	2108	2.971455027	1838	3.363405011
ENSMUSG00000035757	chr15	Selo	89089084	89100340	3744	3003	7.371070716	2182	6.701734518	2812	7.451970826	3399	8.056204507	2611	6.637499483	3134	8.164872546	3844	8.105818162	2757	7.613524745	2946	7.010668201	2990	7.635947719	2691	6.866562085	2561	7.090960882	3291	6.926945617	2827	7.724578821
ENSMUSG00000051786	chr15	Tubgcp6	89098357	89123087	7965	5234	6.039771157	3750	5.414710741	4709	5.86672917	5708	6.360259014	4762	5.691130437	5021	6.14967492	6327	6.272242378	4567	5.929137596	5118	5.7258303	5278	6.336838863	4937	5.922434968	4207	5.476203053	6264	6.198365257	5076	6.520518538
ENSMUSG00000062906	chr15	Hdac10	89123307	89128700	3379	850	2.311688396	568	1.932929129	708	2.078855051	861	2.261088655	781	2.19980297	800	2.309274322	924	2.15884057	746	2.282563912	879	2.317665029	731	2.068446329	871	2.462515258	707	2.168952528	901	2.101231044	740	2.240349848
ENSMUSG00000022610	chr15	Mapk12	89130585	89140703	1889	855	4.158448986	349	2.12396775	422	2.215941538	493	2.315347891	465	2.342289649	460	2.374642669	804	3.359383189	593	3.244843151	451	2.126636339	550	2.783200317	608	3.074108916	423	2.320736839	651	2.715094201	464	2.512216126
ENSMUSG00000053137	chr15	Mapk11	89142486	89149606	2440	2034	7.659673127	1651	7.779713242	2053	8.346969405	2283	8.301742755	2191	8.545235747	1946	7.778167588	2227	7.204730457	1573	6.664410849	1987	7.254518302	2183	8.553217901	1991	7.794368889	1659	7.047351604	2581	8.334622668	2176	9.1220392
ENSMUSG00000036606	chr15	Plxnb2	89155549	89171120	7119	6328	8.169839871	5013	8.098451889	5457	7.606442942	7386	9.207896932	6666	8.913222874	8611	11.7998323	10083	11.18343128	8599	12.49018223	8796	11.00990876	9134	12.26943583	8927	11.98127445	6086	8.863378332	8822	9.766810863	7313	10.51033122
ENSMUSG00000015377	chr15	Dennd6b	89182217	89196474	4607	3473	6.928183477	2464	6.150529822	3392	7.305518163	4130	7.955522731	3609	7.456308392	2912	6.165682256	3582	6.138728288	2960	6.6432418	3379	6.535129746	3313	6.876264051	3558	7.378548712	3054	6.872328257	3818	6.531142678	3715	8.249871239
ENSMUSG00000098663	chr15	Mir6958	89185465	89185537	73	68	8.447034356	17	2.642417867	44	5.901040679	42	5.037890345	64	8.233750536	30	3.955412436	62	6.616453578	41	5.729978026	35	4.215167311	42	5.428266368	56	7.231589786	37	5.184624854	55	5.858638315	43	5.946173245
ENSMUSG00000097578	chr15	Gm26798	89211559	89215012	2837	325	1.052684037	296	1.199675019	371	1.29738589	421	1.316742473	417	1.398856336	340	1.168876872	384	1.068523636	359	1.308226304	381	1.196440423	304	1.024483038	355	1.195345463	305	1.114383778	407	1.130440571	351	1.265597324
ENSMUSG00000036561	chr15	Ppp6r2	89253035	89286261	2887	7186	22.87268198	5288	21.0609789	6659	22.88334339	7490	23.02055387	6520	21.49313949	6562	22.16875362	7803	21.33682121	5812	20.81273891	6969	21.50561014	6730	22.28750508	6506	21.52753706	5887	21.13704052	8116	22.15187883	6385	22.62374699
ENSMUSG00000036529	chr15	Sbf1	89288236	89315311	6826	18224	24.53809658	14183	23.89585067	18595	27.03173564	21910	28.48679659	17450	24.33408266	18165	25.96018237	21758	25.16832826	16994	25.74343709	20647	26.95290297	19271	26.99715056	18785	26.29412795	16793	25.5061975	23590	27.23728128	18710	28.04430665
ENSMUSG00000098442	chr15	Mir6959	89305658	89305732	75	7	0.846664821	4	0.60538366	4	0.522340921	5	0.583965986	3	0.375800292	3	0.385132264	1	0.103908651	3	0.408233351	3	0.351792159	3	0.377529804	4	0.502948914	2	0.272874992	4	0.414870082	5	0.673220349
ENSMUSG00000054136	chr15	Adm2	89322972	89324728	1043	0	0	0	0	0	0	0	0	0	0	0	0	2	0.015128463	2	0.019812091	0	0	0	0	0	0	0	0	0	0	2	0.019603351
ENSMUSG00000022613	chr15	Miox	89334398	89337015	1651	2	0.011128766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.012553571	0	0	0	0
ENSMUSG00000022614	chr15	Lmf2	89351004	89355659	2906	1199	3.791414083	989	3.913231631	1020	3.482272809	1344	4.103792342	1066	3.491094649	1163	3.903344858	1645	4.468751146	1212	4.311798008	1221	3.743252516	1314	4.323086381	1321	4.342454347	1127	4.020001521	1445	3.918217438	1272	4.477575341
ENSMUSG00000008690	chr15	Ncaph2	89355719	89372826	4198	10217	22.3668377	7536	20.64330887	9648	22.80337199	11045	23.34806992	10022	22.72259743	10405	24.1767795	12272	23.07994513	9119	22.45960741	9608	20.39227188	9572	21.80220381	9606	21.86120934	8876	21.91889984	11433	21.46248707	8266	20.14421504
ENSMUSG00000091780	chr15	Sco2	89371639	89373818	1143	2472	19.86321345	1783	17.92708238	2315	20.08318656	2476	19.21125584	2253	18.74928099	2537	21.63698193	2919	20.14992206	2135	19.30068285	2302	17.93319983	2261	18.90245086	2257	18.85311037	2106	19.08884605	2741	18.88638023	1926	17.22784997
ENSMUSG00000022615	chr15	Tymp	89371931	89377039	2037	2129	9.602814716	1524	8.601319555	1951	9.500812371	2111	9.194226394	1933	9.029779073	2121	10.15403669	2458	9.524517824	1829	9.281332798	1963	8.584096929	1882	8.831999166	2006	9.405983757	1757	8.939534709	2349	9.085410507	1585	7.958402673
ENSMUSG00000047394	chr15	Odf3b	89377450	89379254	1039	155	1.370015329	142	1.570504918	104	0.992447751	183	1.561884411	168	1.537890425	266	2.495459564	182	1.381985062	162	1.610951608	101	0.865498914	137	1.259884717	186	1.709059097	113	1.126658863	175	1.326387521	151	1.485745524
ENSMUSG00000091680	chr15	Klhdc7b	89386827	89388867	2041	80	0.360131672	46	0.259111322	38	0.184686653	37	0.160833727	29	0.135204676	30	0.143340118	63	0.243640853	24	0.121550381	36	0.157117752	39	0.182663784	39	0.182509865	30	0.152339614	39	0.15054786	25	0.125280966
ENSMUSG00000078938	chr15	Syce3	89390174	89410503	553	2	0.033185419	2	0.041524511	4	0.071656877	0	0	2	0.03436922	3	0.052834029	4	0.057018466	2	0.037335421	0	0	0	0	0	0	0	0	2	0.028456793	0	0
ENSMUSG00000022617	chr15	Chkb	89416405	89429908	5805	2127	3.367576932	1315	2.605151695	1686	2.881961604	2062	3.152410528	1717	2.815416906	1865	3.134036458	2156	2.932493276	1702	3.031679896	1905	2.924128418	1844	3.037578185	1877	3.08933295	1539	2.748583414	2015	2.735670182	1797	3.167173596
ENSMUSG00000078937	chr15	Cpt1b	89416405	89425863	3372	218	0.594110489	109	0.371701619	117	0.344252555	171	0.449998337	132	0.372569278	181	0.523557606	130	0.304363319	137	0.420053923	104	0.274786562	126	0.357271015	127	0.359803062	82	0.252083746	117	0.273423122	153	0.464168765
ENSMUSG00000079242	chr15	C730034F03Rik	89429589	89430868	1280	269	1.930324033	188	1.688079963	226	1.750922651	306	2.120329894	232	1.72420264	209	1.591839936	254	1.565849027	232	1.873008183	251	1.746236593	271	2.023316117	287	2.140968327	203	1.643214435	293	1.802952182	251	2.005050957
ENSMUSG00000022619	chr15	Mapk8ip2	89453913	89464468	5700	30133	48.58681135	22988	46.38039499	27945	48.64752217	34807	54.19343659	28374	47.38260938	29564	50.59579127	37741	52.279047	26436	47.95628381	32119	50.20991283	29752	49.91242887	29513	49.46975873	27766	50.50212022	37548	51.91603134	28303	50.80216877
ENSMUSG00000022620	chr15	Arsa	89472476	89477425	3680	3039	7.589129265	2140	6.687014292	2714	7.31731376	3688	8.893162636	2906	7.515869712	3567	9.454521016	4284	9.190707502	3404	9.563669369	3818	9.243758689	3507	9.111996167	3836	9.958415818	3106	8.749494592	4232	9.062448662	2971	8.259193802
ENSMUSG00000084915	chr15	C230037L18Rik	89476236	89484847	2017	386	1.758300948	233	1.328064154	280	1.377033549	389	1.711037702	312	1.471915513	409	1.977444876	365	1.428357773	331	1.696319488	366	1.616361199	333	1.578216762	351	1.662124036	299	1.536375452	389	1.519477093	294	1.490826113
ENSMUSG00000022623	chr15	Shank3	89499623	89560261	8896	19071	19.70411544	17566	22.70981432	21742	24.2528931	25650	25.59027298	25710	27.5110988	19087	20.9313058	18394	16.32668041	16523	19.20640718	20757	20.79215422	21680	23.30554521	21464	23.05390741	17553	20.45761944	23311	20.6529946	19175	22.05426581
ENSMUSG00000086602	chr15	Gm15609	89520096	89523677	2960	757	2.350090244	656	2.548295149	796	2.667978417	858	2.572053632	958	3.080183231	724	2.385626215	600	1.600214285	594	2.074669188	672	2.022597	789	2.548485552	766	2.472110264	712	2.493382571	803	2.137680796	729	2.51935834
ENSMUSG00000022622	chr15	Acr	89568326	89574585	1504	71	0.433659552	39	0.298065975	64	0.422037582	83	0.489522583	74	0.468106499	60	0.388970791	89	0.467002071	80	0.549736163	75	0.444122992	53	0.336808427	37	0.234932283	88	0.606308289	67	0.350916687	78	0.530345545
ENSMUSG00000022621	chr15	Rabl2	89582533	89591923	2960	1028	3.191403925	958	3.721443221	961	3.221014145	1472	4.412660777	1076	3.459579495	1079	3.555373876	1335	3.560476784	861	3.00722251	1216	3.659937428	1074	3.469041169	1023	3.301525848	1034	3.621007835	1564	4.163552633	979	3.383335822
ENSMUSG00000063260	chr15	Syt10	89782393	89841860	1845	913	4.546384354	538	3.352238229	631	3.392386406	1031	4.957447325	897	4.626048661	1011	5.343449368	825	3.529291676	608	3.406220059	957	4.62017828	697	3.611142789	637	3.297503089	703	3.94885295	1066	4.551884417	698	3.869230019
ENSMUSG00000096784	chr15	Gm24643	89888952	89889052	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095422	chr15	Gm24415	90054409	90054515	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075470	chr15	Alg10b	90224311	90230554	3727	2859	7.049613696	2460	7.590030113	2547	6.780483961	3443	8.197704488	3303	8.434942385	3345	8.754320818	3390	7.181068914	2531	7.021292424	3500	8.367016658	2652	6.803637967	2815	7.21572496	2918	8.116274315	3949	8.349816817	2978	8.174281929
ENSMUSG00000099319	chr15	Mir7648	90224360	90224412	53	1	0.170228906	4	0.852021447	5	0.918933102	0	0	9	1.586712343	5	0.903396668	5	0.731209027	1	0.191516881	5	0.825191484	2	0.354225495	2	0.353927013	5	0.960115714	4	0.583891226	3	0.568497184
ENSMUSG00000052560	chr15	Cpne8	90487482	90679432	4164	1434	3.164908897	1201	3.316746635	1387	3.304982065	1666	3.550513196	1805	4.125833055	1749	4.097104522	1927	3.653692628	1487	3.692298317	1723	3.686793089	1732	3.977191127	1515	3.475962661	1450	3.609942876	2047	3.874079732	1495	3.673051431
ENSMUSG00000078847	chr15	Gm6746	90561347	90561829	483	2	0.037984963	2	0.047530122	4	0.082020475	4	0.073357711	0	0	2	0.040316876	4	0.065264938	6	0.128205515	0	0	2	0.039521026	0	0	6	0.128544418	2	0.032572444	0	0
ENSMUSG00000067870	chr15	Rpl31-ps8	90764279	90764656	378	141	3.419849312	105	3.186650135	92	2.409107996	92	2.154665	125	3.139932077	120	3.089187549	148	3.083811371	114	3.110759678	107	2.516071977	91	2.29639061	122	3.07608333	79	2.161400335	103	2.142218337	82	2.213989032
ENSMUSG00000067869	chr15	Tcea1-ps1	90882615	90883518	904	196	1.990831757	141	1.79206942	162	1.776536305	180	1.76544855	187	1.96717265	204	2.199296727	218	1.902274623	178	2.034099732	183	1.802108784	193	2.039634314	164	1.731700348	193	2.211342755	240	2.090395107	163	1.843061588
ENSMUSG00000022629	chr15	Kif21a	90933276	91049948	6475	22063	31.3173346	16669	29.60649541	19642	30.10138776	24481	33.5547072	20692	30.41901031	23420	35.28436373	28486	34.73680973	19333	30.8740235	24450	33.64732293	22660	33.46544816	21555	31.80670365	20312	32.52319334	29736	36.19440368	22813	36.0476023
ENSMUSG00000055782	chr15	Abcd2	91145884	91191807	5527	3408	5.667070551	3029	6.302538894	2954	5.303347784	3606	5.790136841	3977	6.849155196	3314	5.849068525	4358	6.225646992	3361	6.287837328	3246	5.233099281	3618	6.259564345	3762	6.503216797	3268	6.130012309	4162	5.934713516	3084	5.708830618
ENSMUSG00000078932	chr15	CN725425	91199494	91260894	2043	43	0.19338137	14	0.078782805	10	0.048554195	16	0.069481667	24	0.11178404	16	0.07637326	21	0.081134152	27	0.136610378	13	0.05668145	37	0.173126844	22	0.102853545	14	0.071022258	20	0.077128489	13	0.065082359
ENSMUSG00000036298	chr15	Slc2a13	91267696	91573261	8367	8732	9.592219828	9076	12.4754756	9678	11.47814212	11974	12.70131603	16631	18.92108961	11042	12.87443891	11008	10.38848099	7948	9.822838561	11434	12.17741227	9242	10.56301442	9652	11.02232258	10225	12.67036069	13275	12.50485257	9969	12.19075904
ENSMUSG00000084240	chr15	Gm15383	91530924	91532366	1443	8	0.050927207	13	0.103552468	6	0.041237441	4	0.024588042	8	0.052743901	0	0	2	0.010937753	7	0.05013392	2	0.012343585	7	0.046363309	4	0.026470996	2	0.014361842	6	0.032752901	6	0.04251918
ENSMUSG00000081771	chr15	Gm15381	91556762	91557917	1156	5	0.039724982	20	0.198829551	16	0.137244287	7	0.053702663	9	0.074055719	8	0.067461947	11	0.075080063	8	0.071508464	14	0.107838334	8	0.066130257	5	0.041296583	6	0.053773119	14	0.095380676	10	0.088443814
ENSMUSG00000087737	chr15	Gm24647	91559671	91559783	113	2	0.16126949	0	0	3	0.261170461	0	0	1	0.083511176	2	0.171169895	2	0.138544868	0	0	0	0	0	0	0	0	2	0.181916662	2	0.138290027	0	0
ENSMUSG00000086160	chr15	4933438A12Rik	91597583	91604676	1013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.017578044	2	0.01886408	0	0	0	0	0	0	0	0
ENSMUSG00000087965	chr15	Gm25389	91617152	91617437	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036273	chr15	Lrrk2	91673175	91816120	11834	3306	2.56780272	3670	3.566827427	3510	2.943381161	4023	3.017261214	7545	6.069325539	4150	3.421228444	3279	2.187955347	2244	1.960899834	3848	2.897645778	3314	2.678106366	3319	2.679886899	3566	3.124355256	4888	3.255582106	3559	3.077234185
ENSMUSG00000083083	chr15	Gm15382	91822687	91823223	537	6	0.102517036	6	0.128278322	2	0.036893968	19	0.313474678	13	0.230043797	2	0.036270201	6	0.088071273	3	0.057668652	9	0.14908664	6	0.106662696	10	0.177621364	8	0.154189587	8	0.117212365	0	0
